ticker,name,category,leverage,close,advol20,advol60,liq_ratio,contraction,vdu,ext,ret63,rs,near_high,natr50,adr20,week_perf,rs_pct,tier,score
BITO,ProShares Bitcoin ETF,크립토,1.0,10.920000076293945,898.3477599273443,1545.305998761297,0.5813397221310547,1.1661983269635297,0.596515895635878,1.196572051660289,0.2757008809566066,0.25568050920399843,0.5223380849785576,2.9211747940903257,2.4774995528912047,5.303762746427565,65.67164179104478,C,48.8
IXC,iShares Global Energy ETF,원자재/에너지,1.0,58.91999816894531,30.245381209983826,43.50594351209641,0.6952011327274028,1.0230870796288913,0.8546634718999987,0.22636479864354894,0.18242014858256783,0.16239977682995965,0.9706754106816927,1.720102898854582,1.482835953762729,-1.25691306018898,50.74626865671642,C,48.8
XOP,State Street SPDR S&P Oil & Gas Exploration ,원자재/에너지,1.0,190.61000061035156,569.3954636328888,539.0927086810049,1.0562106562821552,1.0708372333011298,1.3567602527756386,-0.09007604509704904,0.24289253946107303,0.22287216770846485,0.948827722581861,2.3887038079437937,2.2078185672538053,-2.6108729708157363,64.17910447761194,C,48.5
IYE,iShares U.S. Energy ETF,원자재/에너지,1.0,67.37000274658203,51.88996919109344,49.27155065286637,1.0531426046781978,1.026860905276227,1.323411348862103,-0.2411236531321234,0.18671837596169572,0.16669800420908754,0.9651862435683004,1.8635215252916317,1.6849130917406807,-2.106941230270365,52.23880597014925,C,48.3
FDN,First Trust DJ Internet Index Fund,AI/테크,1.0,288.1400146484375,41.14511001403809,74.43281384844462,0.5527818698056365,0.9593239301232668,0.7226489948143415,-0.29239196189620864,0.08453787485633146,0.06451750310372328,0.9682449618409773,1.7054037633771026,1.1324624717605092,-0.2699704911553247,31.343283582089555,C,48.0
VDE,Vanguard Energy ETF,원자재/에너지,1.0,180.30999755859375,90.774081485672,91.09912016164144,0.9964320327639531,1.0278027570435488,1.303470919324578,-0.07450499685120753,0.18765636187550228,0.1676359901228941,0.968211360657461,1.8858626173025257,1.698844027665336,-1.797289385538925,53.73134328358209,C,47.0
VFLO,VictoryShares Free Cash Flow ETF,기타,1.0,53.0,127.24619753572463,96.44368897400538,1.3193833509419315,0.9983963702167514,1.2528378942497749,-2.353733110201927,0.1712707182320441,0.15125034647943592,0.9390503417716052,1.3363736442639793,1.0489037111516497,-1.633261044302381,44.776119402985074,C,46.7
MAGS,Roundhill Magnificent Seven ETF,기타,1.0,70.45999908447266,213.42899446063996,278.45721073965075,0.7664696270343301,0.9565287131175163,0.9793471054996203,1.3222645020191843,0.07671143728274177,0.05669106553013359,0.9889122678522478,1.6650060685046109,1.240020641784545,0.8155668905452051,28.35820895522388,C,46.6
XLG,Invesco S&P 500 Top 50 ETF,지수/광범위,1.0,63.189998626708984,64.97898388994217,74.10097723712285,0.8768977996337305,0.9954679328747802,0.9417451940465681,0.9909947695915455,0.02315415064830395,0.0031337788956957713,0.9756060197893099,1.157523108125271,0.7799966347445064,0.4610446642211441,11.940298507462686,C,46.2
BIZD,VanEck BDC Income ETF,기타,1.0,13.079999923706055,37.64287230155468,39.26826679312388,0.9586079390737507,1.0744155543709328,0.753527978178225,-0.8300993593543311,0.05825245040681226,0.03823207865420408,0.834183652368202,1.705952299291454,1.343305902779024,0.2298830079136005,25.37313432835821,C,44.0
BBJP,JPMorgan BetaBuilders Japan ETF,국가/신흥,1.0,78.23999786376953,98.58955814239502,110.65248835870106,0.8909836516536188,1.0867592545025024,0.6116900021349715,0.2205300465579134,0.0038490558502202177,-0.01617131590238796,0.9813734632954104,1.4787872246811524,0.9282437085277095,-1.6467695006069927,1.4925373134328357,C,42.4
FENY,Fidelity MSCI Energy Index ETF,원자재/에너지,1.0,35.290000915527344,33.169212324390415,39.478135171883906,0.8401919741136439,1.050385151752414,1.1154207361198651,-0.3337564074125516,0.18981797360347796,0.16979760185086978,0.9642077154861082,1.9022503773207657,1.6926428843969,-2.243760644960724,55.223880597014926,C,41.4
EWJ,iShares MSCI Japan Index Fund,국가/신흥,1.0,97.0,334.3118345389938,386.1334048478063,0.865793610036827,1.076912193251943,0.7895760918645635,0.27014151508938256,0.007687490622764193,-0.012332881129843987,0.9818807480621655,1.5067757753269577,0.9541749308301206,-1.5827897699229654,4.477611940298507,C,39.6
AVDV,Avantis International Small Cap Value ETF,기타,1.0,111.12999725341797,71.78800320907592,90.30865343678792,0.7949183215241313,1.0586448321598203,0.7895585089520948,-0.6225103589791854,0.0413230508083926,0.021302679055784424,0.974824537310684,1.239119992503027,0.8363487787642843,-0.4300719956174537,22.388059701492537,C,38.6
FNDF,Schwab Fundamental International Equity ETF,기타,1.0,54.720001220703125,116.32595280164719,88.26148176830291,1.3179696337641025,1.1882003692033085,1.1635365325487417,-1.5084280870024787,0.011086517011456687,-0.008933854741151492,0.968838556377518,1.1321312706145465,0.6728259283326876,-1.9881794267363584,5.970149253731343,C,33.3
FLJP,Franklin FTSE Japan ETF,국가/신흥,1.0,41.2400016784668,32.356420082263945,38.829569795023595,0.8332932930513887,1.0869938363493765,1.0355299426235514,0.16783538521042154,0.0048733128284064176,-0.015147058924201762,0.9813206467838268,1.4256646391110188,0.8937937717700795,-1.5751785760782622,2.9850746268656714,C,30.7
JIVE,JPMorgan International Value ETF,기타,1.0,97.1500015258789,31.341138123703004,30.542623221740723,1.0261442802789082,1.1796385401074725,1.3526092820912252,-1.179826041350695,0.03431387679511344,0.014293505042505261,0.9694641494207149,1.0766112610929266,0.6627647886658705,-1.7893213463706648,19.402985074626866,C,28.7
IVLU,iShares MSCI Intl Value Factor ETF,지수/광범위,1.0,43.75,36.78358383651734,33.491320617160795,1.0983019826835256,1.2442163717186163,1.4324895393134458,-1.3724569436969893,0.036729839076727666,0.016709467324119487,0.9702816556209086,1.084219335647453,0.6477683971115589,-1.971770215223967,20.8955223880597,C,26.6
