ticker,name,category,leverage,inverse,yahoo_ok,krx_advol_억
483280.KS,KODEX 미국AI테크TOP10타겟커버드콜,AI/테크,1.0,False,True,15.0
483290.KS,KODEX 미국배당다우존스타겟커버드콜,기타,1.0,False,True,18.6
483320.KS,ACE 엔비디아밸류체인액티브,기타,1.0,False,True,49.7
483330.KS,ACE 마이크로소프트밸류체인액티브,기타,1.0,False,True,1.9
483340.KS,ACE 구글밸류체인액티브,기타,1.0,False,True,39.2
483570.KS,KCGI 미국S&P500 TOP10,지수/광범위,1.0,False,True,0.4
484790.KS,KODEX 미국30년국채액티브(H),채권/금리,1.0,False,True,42.4
484880.KS,SOL 금융지주플러스고배당,금융,1.0,False,True,84.8
484890.KS,SOL 머니마켓액티브,채권/금리,1.0,False,True,8.5
485540.KS,KODEX 미국AI테크TOP10,AI/테크,1.0,False,True,35.6
485690.KS,RISE 미국AI밸류체인TOP3Plus,기타,1.0,False,True,12.9
485810.KS,TIME 글로벌바이오액티브,바이오/헬스,1.0,False,True,0.6
486240.KS,DAISHIN343 AI반도체&인프라액티브,반도체,1.0,False,True,0.4
486290.KS,TIGER 미국나스닥100타겟데일리커버드콜,AI/테크,1.0,False,True,130.3
486450.KS,SOL 미국AI전력인프라,기타,1.0,False,True,5.1
486830.KS,HANARO 머니마켓액티브,채권/금리,1.0,False,True,0.7
487130.KS,KoAct AI인프라액티브,기타,1.0,False,True,3.6
487230.KS,KODEX 미국AI전력핵심인프라,기타,1.0,False,True,114.0
487240.KS,KODEX AI전력핵심설비,기타,1.0,False,True,1184.3
487340.KS,ACE 머니마켓액티브,채권/금리,1.0,False,True,90.0
487750.KS,BNK 온디바이스AI,기타,1.0,False,True,1.1
487910.KS,ACE 인도컨슈머파워액티브,국가/신흥,1.0,False,True,0.0
487920.KS,ACE 인도시장대표BIG5그룹액티브,국가/신흥,1.0,False,True,0.0
487950.KS,KODEX 대만테크고배당다우존스,AI/테크,1.0,False,True,3.1
488080.KS,TIGER 반도체TOP10레버리지,반도체,2.0,False,True,2106.5
488200.KS,KIWOOM K-2차전지북미공급망,2차전지,1.0,False,True,0.5
488210.KS,KIWOOM K-반도체북미공급망,반도체,1.0,False,True,0.2
488290.KS,MIDAS 일본테크액티브,AI/테크,1.0,False,True,0.6
488480.KS,RISE 일본섹터TOP4Plus,국가/신흥,1.0,False,True,0.2
488500.KS,TIGER 미국S&P500동일가중,지수/광범위,1.0,False,True,8.1
488720.KS,WON 종합채권(AA-이상)액티브,채권/금리,1.0,False,True,0.0
488770.KS,KODEX 머니마켓액티브,채권/금리,1.0,False,True,760.6
488980.KS,SOL 26-12 회사채(AA-이상)액티브,채권/금리,1.0,False,True,0.7
489000.KS,PLUS 일본엔화초단기국채(합성),국가/신흥,1.0,False,True,5.6
489010.KS,PLUS 글로벌AI인프라,기타,1.0,False,True,0.1
489030.KS,PLUS 고배당주위클리커버드콜,기타,1.0,False,True,33.6
489250.KS,KODEX 미국배당다우존스,기타,1.0,False,True,39.8
489290.KS,WON 미국빌리어네어,기타,1.0,False,True,0.8
489860.KS,KIWOOM 글로벌전력GRID인프라,기타,1.0,False,True,0.5
490090.KS,TIGER 미국AI빅테크10,AI/테크,1.0,False,True,12.6
490330.KS,KoAct 미국치매&뇌질환치료제액티브,기타,1.0,False,True,0.1
490480.KS,SOL K방산,우주/방산,1.0,False,True,7.3
490490.KS,SOL 미국배당미국채혼합50,채권/금리,1.0,False,True,18.0
490590.KS,RISE 미국AI밸류체인데일리고정커버드콜,기타,1.0,False,True,74.2
490600.KS,RISE 미국배당100데일리고정커버드콜,기타,1.0,False,True,22.6
491010.KS,TIGER 글로벌AI전력인프라액티브,기타,1.0,False,True,17.9
491090.KS,KODEX 미국테크TOP3플러스,AI/테크,1.0,False,True,1.7
491220.KS,PLUS 200TR,기타,1.0,False,True,24.4
491230.KS,PLUS 국공채머니마켓액티브,채권/금리,1.0,False,True,5.8
491510.KS,파워 K-주주가치액티브,기타,1.0,False,True,0.0
491610.KS,1Q CD금리액티브(합성),채권/금리,1.0,False,True,17.5
491620.KS,RISE 미국테크100데일리고정커버드콜,AI/테크,1.0,False,True,59.5
491630.KS,RISE 미국반도체인버스(합성 H),반도체,1.0,True,True,0.1
491700.KS,HK 200,기타,1.0,False,True,0.3
491820.KS,HANARO 전력설비투자,기타,1.0,False,True,40.9
491830.KS,TIGER 미국AI반도체팹리스,반도체,1.0,False,True,2.6
492500.KS,1Q 현대차그룹채권(A+이상)&국고통안,채권/금리,1.0,False,True,0.2
493420.KS,SOL 미국배당다우존스2호,기타,1.0,False,True,0.6
493810.KS,TIGER 미국AI빅테크10타겟데일리커버드콜,AI/테크,1.0,False,True,9.2
494180.KS,TIME 글로벌소비트렌드액티브,기타,1.0,False,True,0.1
494210.KS,SOL 미국500타겟데일리커버드콜액티브,기타,1.0,False,True,0.1
494220.KS,UNICORN SK하이닉스밸류체인액티브,기타,1.0,False,True,75.6
494300.KS,KODEX 미국나스닥100데일리커버드콜OTM,AI/테크,1.0,False,True,110.5
494310.KS,KODEX 반도체레버리지,반도체,2.0,False,True,2791.3
494330.KS,ACE 라이프자산주주가치액티브,기타,1.0,False,True,21.4
494340.KS,ACE 글로벌AI맞춤형반도체,반도체,1.0,False,True,4.4
494410.KS,PLUS 미국S&P500성장주,지수/광범위,1.0,False,True,0.4
494420.KS,PLUS 미국배당증가성장주데일리커버드콜,기타,1.0,False,True,1.6
494670.KS,TIGER 조선TOP10,우주/방산,1.0,False,True,145.1
494840.KS,TIGER 미국방산TOP10,우주/방산,1.0,False,True,3.3
494890.KS,KODEX 200액티브,지수/광범위,1.0,False,True,78.6
495040.KS,PLUS 코리아밸류업,기타,1.0,False,True,1.8
495050.KS,RISE 코리아밸류업,기타,1.0,False,True,40.4
495060.KS,TIME 코리아밸류업액티브,기타,1.0,False,True,24.9
495230.KS,KoAct 코리아밸류업액티브,기타,1.0,False,True,15.3
495330.KS,1Q 코리아밸류업,기타,1.0,False,True,6.9
495550.KS,SOL 코리아밸류업TR,기타,1.0,False,True,9.1
495750.KS,HANARO 코리아밸류업,기타,1.0,False,True,0.0
495850.KS,KODEX 코리아밸류업,기타,1.0,False,True,106.7
495940.KS,RISE 미국AI테크액티브,AI/테크,1.0,False,True,6.6
496020.KS,WON 전단채플러스액티브,기타,1.0,False,True,1.3
496080.KS,TIGER 코리아밸류업,기타,1.0,False,True,58.0
496090.KS,KIWOOM 코리아밸류업,기타,1.0,False,True,0.1
496120.KS,ACE 코리아밸류업,기타,1.0,False,True,0.3
496130.KS,TRUSTON 코리아밸류업액티브,기타,1.0,False,True,0.2
496770.KS,PLUS 글로벌방산,우주/방산,1.0,False,True,2.1
497510.KS,ACE 글로벌빅파마,기타,1.0,False,True,0.1
497520.KS,ACE 일라이릴리밸류체인,기타,1.0,False,True,0.4
497570.KS,TIGER 미국필라델피아AI반도체나스닥,반도체,1.0,False,True,133.4
497780.KS,KoAct 미국천연가스인프라액티브,원자재/에너지,1.0,False,True,0.8
497880.KS,SOL CD금리&머니마켓액티브,채권/금리,1.0,False,True,46.7
498050.KS,HANARO 바이오코리아액티브,바이오/헬스,1.0,False,True,0.7
498180.KS,파워 종합채권(AA-이상)액티브,채권/금리,1.0,False,True,0.0
498270.KS,KIWOOM 미국양자컴퓨팅,AI/테크,1.0,False,True,14.8
498400.KS,KODEX 200타겟위클리커버드콜,기타,1.0,False,True,1499.9
498410.KS,KODEX 금융고배당TOP10타겟위클리커버드콜,금융,1.0,False,True,91.5
498610.KS,RISE 인도디지털성장,국가/신흥,1.0,False,True,0.0
498860.KS,RISE 코리아금융고배당,금융,1.0,False,True,2.3
499150.KS,SOL 미국S&P500엔화노출(H),지수/광범위,1.0,False,True,0.1
499660.KS,TIGER CD금리플러스액티브(합성),채권/금리,1.0,False,True,166.9
